TIME,DEVICE,CONSUMPTION
01-01-20 20:29,D3,0.687
01-01-20 20:30,D3,0.616
01-01-20 20:31,D3,0.854
01-01-20 20:32,D3,0.224
01-01-20 20:33,D3,0.334
01-01-20 20:34,D3,0.423
01-01-20 20:35,D3,0.977
01-01-20 20:36,D3,0.925
01-01-20 20:37,D3,0.776
01-01-20 20:38,D3,0.108
01-01-20 20:39,D3,0.964
01-01-20 20:40,D3,0.428
01-01-20 20:41,D3,0.342
01-01-20 20:42,D3,0.994
01-01-20 20:43,D3,0.878
01-01-20 20:44,D3,0.997
01-01-20 20:45,D3,0.87
01-01-20 20:46,D3,0.381
01-01-20 20:47,D3,0.138
01-01-20 20:48,D3,0.519
01-01-20 20:49,D3,0.957
01-01-20 20:50,D3,0.392
01-01-20 20:51,D3,0.367
01-01-20 20:52,D3,0.334
01-01-20 20:53,D3,0.661
01-01-20 20:54,D3,0.123
01-01-20 20:55,D3,0.729
01-01-20 20:56,D3,0.668
01-01-20 20:57,D3,0.52
01-01-20 20:58,D3,0.799
01-01-20 20:59,D3,0.56
01-01-20 21:00,D3,0.432
01-01-20 21:01,D3,0.615
01-01-20 21:02,D3,0.301
01-01-20 21:03,D3,0.504
01-01-20 21:04,D3,0.544
01-01-20 21:05,D3,0.579
01-01-20 21:06,D3,0.797
01-01-20 21:07,D3,0.61
01-01-20 21:08,D3,0.473
01-01-20 21:09,D3,0.069
01-01-20 21:10,D3,0.185
01-01-20 21:11,D3,0.073
01-01-20 21:12,D3,0.403
01-01-20 21:13,D3,0.246
01-01-20 21:14,D3,0.729
01-01-20 21:15,D3,0.387
01-01-20 21:16,D3,0.27
01-01-20 21:17,D3,0.249
01-01-20 21:18,D3,0.547
01-01-20 21:19,D3,0.679
01-01-20 21:20,D3,0.946
01-01-20 21:21,D3,0.44
01-01-20 21:22,D3,0.63
01-01-20 21:23,D3,0.913
01-01-20 21:24,D3,0.006
01-01-20 21:25,D3,0.49
01-01-20 21:26,D3,0.617
01-01-20 21:27,D3,0.469
01-01-20 21:28,D3,0.83
01-01-20 21:29,D3,0.97
01-01-20 21:30,D3,0.918
01-01-20 21:31,D3,0.309
01-01-20 21:32,D3,0.308
01-01-20 21:33,D3,0.214
01-01-20 21:34,D3,0.625
01-01-20 21:35,D3,0.611
01-01-20 21:36,D3,0.991
01-01-20 21:37,D3,0.619
01-01-20 21:38,D3,0.311
01-01-20 21:39,D3,0.232
01-01-20 21:40,D3,0.413
01-01-20 21:41,D3,0.478
01-01-20 21:42,D3,0.019
01-01-20 21:43,D3,0.864
01-01-20 21:44,D3,0.159
01-01-20 21:45,D3,0.654
01-01-20 21:46,D3,0.672
01-01-20 21:47,D3,0.045
01-01-20 21:48,D3,0.451
01-01-20 21:49,D3,0.122
01-01-20 21:50,D3,0.68
01-01-20 21:51,D3,0.472
01-01-20 21:52,D3,0.223
01-01-20 21:53,D3,0.453
01-01-20 21:54,D3,0.745
01-01-20 21:55,D3,0.211
01-01-20 21:56,D3,0.108
01-01-20 21:57,D3,0.841
01-01-20 21:58,D3,0.728
01-01-20 21:59,D3,0.481
01-01-20 22:00,D3,0.327
01-01-20 22:01,D3,0.145
01-01-20 22:02,D3,0.982
01-01-20 22:03,D3,0.633
01-01-20 22:04,D3,0.196
01-01-20 22:05,D3,0.711
01-01-20 22:06,D3,0.734
01-01-20 22:07,D3,0.866
01-01-20 22:08,D3,0.859
01-01-20 22:09,D3,0.481
01-01-20 22:10,D3,0.925
01-01-20 22:11,D3,0.96
01-01-20 22:12,D3,0.902
01-01-20 22:13,D3,0.981
01-01-20 22:14,D3,0.448
01-01-20 22:15,D3,0.058
01-01-20 22:16,D3,0.704
01-01-20 22:17,D3,0.313
01-01-20 22:18,D3,0.842
01-01-20 22:19,D3,0.058
01-01-20 22:20,D3,0.719
01-01-20 22:21,D3,0.188
01-01-20 22:22,D3,0.338
01-01-20 22:23,D3,0.746
01-01-20 22:24,D3,0.431
01-01-20 22:25,D3,0.404
01-01-20 22:26,D3,0.585
01-01-20 22:27,D3,0.166
01-01-20 22:28,D3,0.349
01-01-20 22:29,D3,0.871
01-01-20 22:30,D3,0.558
01-01-20 22:31,D3,0.065
01-01-20 22:32,D3,0.286
01-01-20 22:33,D3,0.457
01-01-20 22:34,D3,0.864
01-01-20 22:35,D3,0.462
01-01-20 22:36,D3,0.084
01-01-20 22:37,D3,0.472
01-01-20 22:38,D3,0.155
01-01-20 22:39,D3,0.534
01-01-20 22:40,D3,0.156
01-01-20 22:41,D3,0.565
01-01-20 22:42,D3,0.407
01-01-20 22:43,D3,0.026
01-01-20 22:44,D3,0.44
01-01-20 22:45,D3,0.183
01-01-20 22:46,D3,0.597
01-01-20 22:47,D3,0.359
01-01-20 22:48,D3,0.876
01-01-20 22:49,D3,0.488
01-01-20 22:50,D3,0.698
01-01-20 22:51,D3,0.441
01-01-20 22:52,D3,0.061
01-01-20 22:53,D3,0.83
01-01-20 22:54,D3,0.973
01-01-20 22:55,D3,0.953
01-01-20 22:56,D3,0.551
01-01-20 22:57,D3,0.45
01-01-20 22:58,D3,0.274
01-01-20 22:59,D3,0.524
01-01-20 23:00,D3,0.168
01-01-20 23:01,D3,0.059
01-01-20 23:02,D3,0.42
01-01-20 23:03,D3,0.809
01-01-20 23:04,D3,0.755
01-01-20 23:05,D3,0.369
01-01-20 23:06,D3,0.751
01-01-20 23:07,D3,0.918
01-01-20 23:08,D3,0.059
01-01-20 23:09,D3,0.406
01-01-20 23:10,D3,0.636
01-01-20 23:11,D3,0.061
01-01-20 23:12,D3,0.785
01-01-20 23:13,D3,0.704
01-01-20 23:14,D3,0.081
01-01-20 23:15,D3,0.535
01-01-20 23:16,D3,0.453
01-01-20 23:17,D3,0.026
01-01-20 23:18,D3,0.537
01-01-20 23:19,D3,0.373
01-01-20 23:20,D3,0.337
01-01-20 23:21,D3,0.337
01-01-20 23:22,D3,0.705
01-01-20 23:23,D3,0.098
01-01-20 23:24,D3,0.669
01-01-20 23:25,D3,0.147
01-01-20 23:26,D3,0.407
01-01-20 23:27,D3,0.997
01-01-20 23:28,D3,0.266
01-01-20 23:29,D3,0.175
01-01-20 23:30,D3,0.589
01-01-20 23:31,D3,0.256
01-01-20 23:32,D3,0.935
01-01-20 23:33,D3,0.552
01-01-20 23:34,D3,0.119
01-01-20 23:35,D3,0.131
01-01-20 23:36,D3,0.317
01-01-20 23:37,D3,0.388
01-01-20 23:38,D3,0.338
01-01-20 23:39,D3,0.014
01-01-20 23:40,D3,0.328
01-01-20 23:41,D3,0.62
01-01-20 23:42,D3,0.252
01-01-20 23:43,D3,0.928
01-01-20 23:44,D3,0.971
01-01-20 23:45,D3,0.469
01-01-20 23:46,D3,0.838
01-01-20 23:47,D3,0.48
01-01-20 23:48,D3,0.125
01-01-20 23:49,D3,0.755
01-01-20 23:50,D3,0.192
01-01-20 23:51,D3,0.777
01-01-20 23:52,D3,0.806
01-01-20 23:53,D3,0.532
01-01-20 23:54,D3,0.149
01-01-20 23:55,D3,0.142
01-01-20 23:56,D3,0.584
01-01-20 23:57,D3,0.228
01-01-20 23:58,D3,0.554
01-01-20 23:59,D3,0.713
